	id	name	credits	difficulty	grades	student
1198	0	Calculus for Science and Engineering II	4	3.0	4.0	Elizabeth White
1199	94	Linear Algebra	3	2.0	4.0	Paul Walker
1200	6	Classical Mechanics	3	1.0	2.0	Amanda Anderson
1201	65	Fundamentals of Analysis II	3	1.0	2.0	Roger Young
1202	18	General Physics II – Electricity and Magnetism	4	5.0	5.0	Charles Moore
1203	53	Introduction to Abstract Algebra	3	5.0	5.0	Tyler Anderson
1204	90	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Raymond Wilson
1205	78	Introduction to Modern Physics	3	1.0	3.0	Bruce Mitchell
1206	25	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Kevin Gonzalez
1207	19	Classical Mechanics	3	1.0	1.0	Daniel Martin
1208	41	Thermodynamics and Statistical Mechanics	3	4.0	3.0	Scott Adams
1209	36	Calculus for Science and Engineering I	4	5.0	5.0	Eric Wright
1210	32	Linear Algebra	3	2.0	3.0	Ryan Hall
1211	8	Introduction to Modern Physics	3	1.0	1.0	Sharon Allen
1212	49	Calculus for Science and Engineering I	4	5.0	3.0	Alexander Phillips
1213	75	Calculus for Science and Engineering I	4	5.0	3.0	Nicholas Hill
1214	6	Introduction to Quantum Mechanics II	3	5.0	5.0	Amanda Anderson
1215	89	General Physics II – Electricity and Magnetism	4	5.0	4.0	Eugene Baker
1216	14	Elementary Differential Equations	3	2.0	4.0	David Wilson
1217	9	Thermodynamics and Statistical Mechanics	3	4.0	5.0	John Smith
1218	65	Calculus for Science and Engineering I	4	5.0	4.0	Roger Young
1219	15	Physical Optics	3	2.0	2.0	Richard Martinez
1220	18	Introduction to Abstract Algebra	3	5.0	5.0	Charles Moore
1221	21	Introduction to Modern Physics	3	1.0	3.0	Mark Thompson
1222	79	Introduction to Nuclear and Particle Physics	3	5.0	5.0	Brandon Roberts
1223	89	General Relativity	3	5.0	4.0	Eugene Baker
1224	61	Classical Mechanics	3	1.0	3.0	Kyle Robinson
1225	49	Introduction to Quantum Mechanics I	3	5.0	3.0	Alexander Phillips
1226	13	General Physics II – Electricity and Magnetism	4	5.0	3.0	William Miller
1227	70	Calculus for Science and Engineering II	4	3.0	2.0	Gerald Scott
1228	9	Introduction to Complex Analysis	3	4.0	5.0	John Smith
1229	6	Introduction to Nuclear and Particle Physics	3	5.0	5.0	Amanda Anderson
1230	92	Calculus for Science and Engineering II	4	3.0	5.0	Johnny Clark
1231	75	Introduction to Complex Analysis	3	4.0	3.0	Nicholas Hill
1232	7	Modern Cosmology	3	3.0	4.0	Timothy Carter
1233	44	Fundamentals of Analysis I	3	4.0	3.0	Samuel Ramirez
1234	75	Modern Cosmology	3	3.0	2.0	Nicholas Hill
1235	33	Fundamentals of Analysis I	3	4.0	5.0	Jacob Young
1236	5	Elementary Differential Equations	3	2.0	3.0	Andrew White
1237	66	Physical Optics	3	2.0	3.0	Joe Allen
1238	47	Linear Algebra	3	2.0	3.0	Raymond Roberts
1239	77	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Benjamin Campbell
1240	62	Introduction to Solid State Physics	3	1.0	2.0	Carl Walker
1241	85	Modern Cosmology	3	3.0	2.0	Louis Anderson
1242	26	Fundamentals of Analysis I	3	4.0	5.0	Brian Harris
1243	53	Calculus for Science and Engineering III	3	1.0	3.0	Tyler Anderson
1244	68	General Physics I – Mechanics	4	4.0	5.0	Jack Wright
1245	63	Classical Mechanics	3	1.0	2.0	Arthur Perez
1246	93	Calculus for Science and Engineering I	4	5.0	5.0	Phillip Robinson
1247	94	Fundamentals of Analysis I	3	4.0	5.0	Paul Walker
1248	7	Calculus for Science and Engineering I	4	5.0	5.0	Timothy Carter
1249	90	Cosmology and the Structure of the Universe	3	2.0	4.0	Raymond Wilson
1250	69	Fundamentals of Analysis II	3	1.0	3.0	Harold King
1251	76	General Physics I – Mechanics	4	4.0	5.0	Roy Ramirez
1252	85	Fundamentals of Analysis II	3	1.0	1.0	Louis Anderson
1253	69	Introduction to Modern Physics	3	1.0	3.0	Harold King
1254	40	Calculus for Science and Engineering III	3	1.0	2.0	Justin Baker
1255	76	Introduction to Abstract Algebra	3	5.0	5.0	Roy Ramirez
1256	68	Introduction to Abstract Algebra	3	5.0	5.0	Jack Wright
1257	1	Introduction to Complex Analysis	3	4.0	5.0	Jennifer Jones
1258	86	Introduction to Complex Analysis	3	4.0	4.0	Jeremy White
1259	52	Introduction to Abstract Algebra	3	5.0	3.0	Jerry Torres
1260	7	Linear Algebra	3	2.0	3.0	Timothy Carter
1261	37	Introduction to Modern Physics	3	1.0	2.0	Stephen King
1262	96	Introduction to Solid State Physics	3	1.0	3.0	Carl Hall
1263	24	Linear Algebra	3	2.0	4.0	Paul Lee
1264	80	Physical Optics	3	2.0	2.0	Adam Carter
1265	31	Classical Mechanics	3	1.0	2.0	Jeffrey Perez
1266	93	Introduction to Abstract Algebra	3	5.0	5.0	Phillip Robinson
1267	93	Elementary Differential Equations	3	2.0	4.0	Phillip Robinson
1268	73	Introduction to Modern Physics	3	1.0	3.0	Willie Adams
1269	4	General Physics I – Mechanics	4	4.0	3.0	Jeffrey Thomas
1270	75	Introduction to Solid State Physics	3	1.0	1.0	Nicholas Hill
1271	63	Elementary Differential Equations	3	2.0	3.0	Arthur Perez
1272	73	General Physics I – Mechanics	4	4.0	5.0	Willie Adams
1273	32	Classical Mechanics	3	1.0	2.0	Ryan Hall
1274	47	Calculus for Science and Engineering III	3	1.0	2.0	Raymond Roberts
1275	95	General Relativity	3	5.0	4.0	Larry Perez
1276	10	Physical Optics	3	2.0	3.0	Patricia Brown
1277	77	Introduction to Quantum Mechanics II	3	5.0	5.0	Benjamin Campbell
1278	21	Calculus for Science and Engineering II	4	3.0	5.0	Mark Thompson
1279	10	Introduction to Abstract Algebra	3	5.0	5.0	Patricia Brown
1280	44	Introduction to Modern Physics	3	1.0	1.0	Samuel Ramirez
1281	56	Calculus for Science and Engineering II	4	3.0	5.0	Douglas Nelson
1282	95	Cosmology and the Structure of the Universe	3	2.0	3.0	Larry Perez
1283	54	Elementary Differential Equations	3	2.0	3.0	Aaron White
1284	7	Calculus for Science and Engineering III	3	1.0	2.0	Timothy Carter
1285	0	Cosmology and the Structure of the Universe	3	2.0	3.0	Elizabeth White
1286	4	Calculus for Science and Engineering III	3	1.0	1.0	Jeffrey Thomas
1287	29	Fundamentals of Analysis II	3	1.0	3.0	Ronald Robinson
1288	41	Elementary Differential Equations	3	2.0	2.0	Scott Adams
1289	11	General Relativity	3	5.0	5.0	Robert Johnson
1290	6	General Physics I – Mechanics	4	4.0	5.0	Amanda Anderson
1291	39	Introduction to Abstract Algebra	3	5.0	5.0	Larry Green
1292	24	General Physics II – Electricity and Magnetism	4	5.0	5.0	Paul Lee
1293	33	Fundamentals of Analysis II	3	1.0	3.0	Jacob Young
1294	90	Linear Algebra	3	2.0	4.0	Raymond Wilson
1295	34	Classical Mechanics	3	1.0	2.0	Gary Allen
1296	50	Linear Algebra	3	2.0	3.0	Jack Evans
1297	96	Calculus for Science and Engineering I	4	5.0	5.0	Carl Hall
1298	64	Elementary Differential Equations	3	2.0	3.0	Ryan Hall
1299	26	Introduction to Complex Analysis	3	4.0	5.0	Brian Harris
1300	52	Introduction to Quantum Mechanics I	3	5.0	3.0	Jerry Torres
1301	84	Calculus for Science and Engineering III	3	1.0	3.0	Steve Torres
1302	19	Introduction to Modern Physics	3	1.0	1.0	Daniel Martin
1303	15	Introduction to Modern Physics	3	1.0	1.0	Richard Martinez
1304	96	Introduction to Modern Physics	3	1.0	3.0	Carl Hall
1305	29	Introduction to Abstract Algebra	3	5.0	5.0	Ronald Robinson
1306	91	Linear Algebra	3	2.0	3.0	Bobby Martinez
1307	4	Introduction to Abstract Algebra	3	5.0	3.0	Jeffrey Thomas
1308	22	Calculus for Science and Engineering III	3	1.0	1.0	Donald White
1309	92	Introduction to Quantum Mechanics II	3	5.0	5.0	Johnny Clark
1310	17	Calculus for Science and Engineering II	4	3.0	5.0	Thomas Hernandez
1311	26	Modern Cosmology	3	3.0	5.0	Brian Harris
1312	75	Introduction to Quantum Mechanics I	3	5.0	3.0	Nicholas Hill
1313	38	General Physics II – Electricity and Magnetism	4	5.0	5.0	Jonathan Scott
1314	81	Thermodynamics and Statistical Mechanics	3	4.0	4.0	Harry Phillips
1315	20	Introduction to Quantum Mechanics II	3	5.0	3.0	Matthew Jackson
1316	31	Physical Optics	3	2.0	3.0	Jeffrey Perez
1317	8	Calculus for Science and Engineering I	4	5.0	3.0	Sharon Allen
1318	79	Calculus for Science and Engineering III	3	1.0	3.0	Brandon Roberts
1319	30	Linear Algebra	3	2.0	3.0	Jason Walker
1320	9	Introduction to Modern Physics	3		3.0	John Smith
1321	7	Introduction to Quantum Mechanics II	3	5.0	5.0	Timothy Carter
1322	54	Introduction to Abstract Algebra	3	5.0	5.0	Aaron White
1323	45	Fundamentals of Analysis I	3	4.0	3.0	Gregory Campbell
1324	38	Introduction to Quantum Mechanics II	3	5.0	5.0	Jonathan Scott
1325	53	Linear Algebra	3	2.0	4.0	Tyler Anderson
1326	53	Introduction to Complex Analysis	3	4.0	5.0	Tyler Anderson
1327	8	Calculus for Science and Engineering II	4	3.0	2.0	Sharon Allen
1328	4	General Physics II – Electricity and Magnetism	4	5.0	3.0	Jeffrey Thomas
1329	76	Calculus for Science and Engineering II	4	3.0	5.0	Roy Ramirez
1330	74	Elementary Differential Equations	3	2.0	3.0	Lawrence Nelson
1331	42	Classical Mechanics	3	1.0	2.0	Brandon Nelson
1332	61	Laser Physics	3	4.0	5.0	Kyle Robinson
1333	29	Cosmology and the Structure of the Universe	3	2.0	4.0	Ronald Robinson
1334	98	Calculus for Science and Engineering I	4	5.0	5.0	Eugene Allen
1335	8	Introduction to Complex Analysis	3	4.0	3.0	Sharon Allen
1336	82	Calculus for Science and Engineering III	3	1.0	1.0	Wayne Evans
1337	74	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Lawrence Nelson
1338	72	Introduction to Complex Analysis	3	4.0	5.0	Samuel Baker
1339	42	Elementary Differential Equations	3	2.0	3.0	Brandon Nelson
1340	94	General Physics I – Mechanics	4	4.0	5.0	Paul Walker
1341	14	Thermodynamics and Statistical Mechanics	3	4.0	5.0	David Wilson
1342	0	Calculus for Science and Engineering III	3	1.0	2.0	Elizabeth White
1343	94	Introduction to Modern Physics	3	1.0	3.0	Paul Walker
1344	82	Thermodynamics and Statistical Mechanics	3	4.0	3.0	Wayne Evans
1345	33	Introduction to Complex Analysis	3	4.0	5.0	Jacob Young
1346	46	Introduction to Abstract Algebra	3	5.0	5.0	Frank Mitchell
1347	38	Calculus for Science and Engineering I	4	5.0	5.0	Jonathan Scott
1348	62	General Relativity	3	5.0	5.0	Carl Walker
1349	15	Calculus for Science and Engineering II	4	3.0	2.0	Richard Martinez
1350	36	Elementary Differential Equations	3	2.0	3.0	Eric Wright
1351	63	Introduction to Nuclear and Particle Physics	3	5.0	4.0	Arthur Perez
1352	89	Thermodynamics and Statistical Mechanics	3	4.0	4.0	Eugene Baker
1353	15	Introduction to Complex Analysis	3	4.0	3.0	Richard Martinez
1354	68	General Physics II – Electricity and Magnetism	4	5.0	5.0	Jack Wright
1355	9	Introduction to Abstract Algebra	3	5.0	5.0	John Smith
1356	63	Fundamentals of Analysis II	3	1.0	2.0	Arthur Perez
1357	78	Fundamentals of Analysis I	3	4.0	5.0	Bruce Mitchell
1358	50	Fundamentals of Analysis II	3	1.0	2.0	Jack Evans
1359	46	Introduction to Nuclear and Particle Physics	3	5.0	5.0	Frank Mitchell
1360	81	Fundamentals of Analysis I	3	4.0	4.0	Harry Phillips
1361	62	Calculus for Science and Engineering III	3	1.0	2.0	Carl Walker
1362	79	Linear Algebra	3	2.0	4.0	Brandon Roberts
1363	37	Elementary Differential Equations	3		3.0	Stephen King
1364	85	Calculus for Science and Engineering III	3	1.0	1.0	Louis Anderson
1365	22	Linear Algebra	3	2.0	2.0	Donald White
1366	70	Fundamentals of Analysis I	3	4.0	3.0	Gerald Scott
1367	61	Introduction to Quantum Mechanics II	3	5.0	5.0	Kyle Robinson
1368	16	Cosmology and the Structure of the Universe	3	2.0	3.0	Joseph Taylor
1369	33	Introduction to Modern Physics	3	1.0	3.0	Jacob Young
1370	48	Calculus for Science and Engineering I	4	5.0	5.0	Patrick Carter
1371	49	Introduction to Modern Physics	3	1.0	1.0	Alexander Phillips
1372	53	General Relativity	3	5.0	5.0	Tyler Anderson
1373	3	Fundamentals of Analysis I	3	4.0	5.0	Anthony Jones
1374	83	Calculus for Science and Engineering II	4	3.0	3.0	Billy Turner
1375	75	General Physics II – Electricity and Magnetism	4	5.0	3.0	Nicholas Hill
1376	76	Cosmology and the Structure of the Universe	3	2.0	4.0	Roy Ramirez
1377	45	Cosmology and the Structure of the Universe	3	2.0	2.0	Gregory Campbell
1378	33	Elementary Differential Equations	3	2.0	4.0	Jacob Young
1379	81	Introduction to Quantum Mechanics I	3	5.0	4.0	Harry Phillips
1380	88	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Randy Nelson
1381	7	Physical Optics	3	2.0	3.0	Timothy Carter
1382	91	Physical Optics	3	2.0	3.0	Bobby Martinez
1383	46	Calculus for Science and Engineering II	4	3.0	5.0	Frank Mitchell
1384	66	Calculus for Science and Engineering II	4	3.0	4.0	Joe Allen
1385	82	Calculus for Science and Engineering II	4	3.0	2.0	Wayne Evans
1386	11	Calculus for Science and Engineering I	4	5.0	5.0	Robert Johnson
1387	12	Introduction to Complex Analysis	3	4.0	3.0	Michael Davis
1388	39	Introduction to Quantum Mechanics I	3	5.0	5.0	Larry Green
1389	5	Linear Algebra	3	2.0	3.0	Andrew White
1390	27	Introduction to Complex Analysis	3	4.0	4.0	George Clark
1391	0	Introduction to Complex Analysis	3	4.0	5.0	Elizabeth White
1392	56	Laser Physics	3	4.0	5.0	Douglas Nelson
1393	30	Calculus for Science and Engineering II	4	3.0	3.0	Jason Walker
1394	1	Fundamentals of Analysis I	3	4.0	5.0	Jennifer Jones
1395	55	Physical Optics	3	2.0	4.0	Henry Lewis
1396	37	Fundamentals of Analysis II	3	1.0	2.0	Stephen King
1397	84	Introduction to Quantum Mechanics I	3	5.0	5.0	Steve Torres
1398	87	Laser Physics	3	4.0	5.0	Aaron Lewis
1399	88	Calculus for Science and Engineering I	4	5.0	5.0	Randy Nelson
1400	47	Classical Mechanics	3	1.0	2.0	Raymond Roberts
1401	1	Introduction to Quantum Mechanics I	3	5.0	5.0	Jennifer Jones
1402	48	Introduction to Abstract Algebra	3	5.0	5.0	Patrick Carter
1403	80	Calculus for Science and Engineering III	3	1.0	1.0	Adam Carter
1404	92	Introduction to Nuclear and Particle Physics	3	5.0	5.0	Johnny Clark
1405	27	Classical Mechanics	3	1.0	2.0	George Clark
1406	77	Classical Mechanics	3	1.0	3.0	Benjamin Campbell
1407	14	Introduction to Modern Physics	3	1.0	3.0	David Wilson
1408	90	Classical Mechanics	3	1.0	3.0	Raymond Wilson
1409	75	Introduction to Quantum Mechanics II	3	5.0	3.0	Nicholas Hill
1410	80	Classical Mechanics	3	1.0	1.0	Adam Carter
1411	47	Fundamentals of Analysis I	3	4.0	5.0	Raymond Roberts
1412	25	Introduction to Quantum Mechanics I	3	5.0	5.0	Kevin Gonzalez
1413	11	Fundamentals of Analysis I	3	4.0	5.0	Robert Johnson
1414	82	General Physics I – Mechanics	4	4.0	3.0	Wayne Evans
1415	46	Introduction to Quantum Mechanics II	3	5.0	5.0	Frank Mitchell
1416	34	Introduction to Complex Analysis	3	4.0	5.0	Gary Allen
1417	4	Fundamentals of Analysis II	3	1.0	1.0	Jeffrey Thomas
1418	31	Introduction to Abstract Algebra	3	5.0	5.0	Jeffrey Perez
1419	35	General Physics II – Electricity and Magnetism	4	5.0	5.0	Nicholas Sanchez
1420	16	General Relativity	3	5.0	5.0	Joseph Taylor
1421	38	Classical Mechanics	3	1.0	2.0	Jonathan Scott
1422	26	General Physics I – Mechanics	4	4.0	5.0	Brian Harris
1423	93	Classical Mechanics	3	1.0	3.0	Phillip Robinson
1424	37	Modern Cosmology	3	3.0	3.0	Stephen King
1425	69	Classical Mechanics	3	1.0	3.0	Harold King
1426	93	Fundamentals of Analysis I	3	4.0	5.0	Phillip Robinson
1427	41	Introduction to Quantum Mechanics II	3	5.0	3.0	Scott Adams
1428	44	Calculus for Science and Engineering I	4	5.0	3.0	Samuel Ramirez
1429	69	Introduction to Quantum Mechanics II	3	5.0	5.0	Harold King
1430	70	Introduction to Abstract Algebra	3	5.0	3.0	Gerald Scott
1431	81	Cosmology and the Structure of the Universe	3	2.0	3.0	Harry Phillips
1432	3	Calculus for Science and Engineering II	4	3.0	4.0	Anthony Jones
1433	18	Fundamentals of Analysis I	3	4.0	5.0	Charles Moore
1434	58	Introduction to Abstract Algebra	3	5.0	5.0	Nathan Wilson
1435	51	Fundamentals of Analysis I	3	4.0	5.0	Dennis Turner
1436	66	Introduction to Abstract Algebra	3	5.0	5.0	Joe Allen
1437	37	Classical Mechanics	3	1.0	2.0	Stephen King
1438	16	General Physics I – Mechanics	4	4.0	5.0	Joseph Taylor
1439	90	Elementary Differential Equations	3	2.0	4.0	Raymond Wilson
1440	75	Calculus for Science and Engineering II	4	3.0	2.0	Nicholas Hill
1441	12	Cosmology and the Structure of the Universe	3	2.0	2.0	Michael Davis
1442	92	Calculus for Science and Engineering I	4	5.0	5.0	Johnny Clark
1443	83	Introduction to Quantum Mechanics I	3	5.0	4.0	Billy Turner
1444	74	Introduction to Modern Physics	3	1.0	2.0	Lawrence Nelson
1445	2	Fundamentals of Analysis I	3	4.0	4.0	Christopher Baker
1446	36	Classical Mechanics	3	1.0	2.0	Eric Wright
1447	51	Calculus for Science and Engineering I	4	5.0	5.0	Dennis Turner
1448	12	Linear Algebra	3	2.0	2.0	Michael Davis
1449	3	Calculus for Science and Engineering III	3	1.0	2.0	Anthony Jones
1450	69	General Relativity	3	5.0	5.0	Harold King
1451	90	Introduction to Abstract Algebra	3	5.0	5.0	Raymond Wilson
1452	13	Elementary Differential Equations	3	2.0	2.0	William Miller
1453	86	Fundamentals of Analysis II	3	1.0	2.0	Jeremy White
1454	97	Calculus for Science and Engineering I	4	5.0	5.0	Howard Young
1455	47	General Relativity	3	5.0	5.0	Raymond Roberts
1456	84	Introduction to Quantum Mechanics II	3	5.0	5.0	Steve Torres
1457	64	Cosmology and the Structure of the Universe	3	2.0	3.0	Ryan Hall
1458	2	Introduction to Modern Physics	3	1.0	2.0	Christopher Baker
1459	21	Cosmology and the Structure of the Universe	3	2.0	4.0	Mark Thompson
1460	59	Fundamentals of Analysis I	3	4.0	4.0	Zachary Martinez
1461	1	Introduction to Quantum Mechanics II	3	5.0	5.0	Jennifer Jones
1462	23	Fundamentals of Analysis II	3	1.0	3.0	Steven Lopez
1463	24	Fundamentals of Analysis I	3	4.0	5.0	Paul Lee
1464	79	Introduction to Quantum Mechanics I	3	5.0	5.0	Brandon Roberts
1465	58	Calculus for Science and Engineering I	4	5.0	5.0	Nathan Wilson
1466	31	Linear Algebra	3	2.0	3.0	Jeffrey Perez
1467	39	Introduction to Modern Physics	3	1.0	2.0	Larry Green
1468	90	Fundamentals of Analysis I	3	4.0	5.0	Raymond Wilson
1469	63	Fundamentals of Analysis I	3	4.0	4.0	Arthur Perez
1470	59	Thermodynamics and Statistical Mechanics	3	4.0		Zachary Martinez
1471	96	Classical Mechanics	3	1.0	3.0	Carl Hall
1472	32	Calculus for Science and Engineering II	4	3.0	4.0	Ryan Hall
1473	38	Elementary Differential Equations	3	2.0	3.0	Jonathan Scott
1474	74	Fundamentals of Analysis II	3	1.0	2.0	Lawrence Nelson
1475	3	Fundamentals of Analysis II	3	1.0	2.0	Anthony Jones
1476	11	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Robert Johnson
1477	38	Introduction to Modern Physics	3	1.0	2.0	Jonathan Scott
1478	9	Classical Mechanics	3	1.0	3.0	John Smith
1479	14	Calculus for Science and Engineering II	4	3.0	5.0	David Wilson
1480	35	Introduction to Quantum Mechanics II	3	5.0	5.0	Nicholas Sanchez
1481	54	Classical Mechanics	3	1.0	2.0	Aaron White
1482	98	Introduction to Complex Analysis	3	4.0	5.0	Eugene Allen
1483	33	Classical Mechanics	3	1.0	3.0	Jacob Young
1484	67	Thermodynamics and Statistical Mechanics	3	4.0	4.0	Juan Sanchez
1485	18	Calculus for Science and Engineering I	4	5.0	5.0	Charles Moore
1486	57	Elementary Differential Equations	3	2.0	3.0	Adam Baker
1487	95	Fundamentals of Analysis I	3	4.0	4.0	Larry Perez
1488	92	Calculus for Science and Engineering III	3	1.0	3.0	Johnny Clark
1489	27	Fundamentals of Analysis I	3	4.0	4.0	George Clark
1490	21	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Mark Thompson
1491	47	Elementary Differential Equations	3	2.0	3.0	Raymond Roberts
1492	62	Fundamentals of Analysis II	3	1.0	2.0	Carl Walker
1493	89	Fundamentals of Analysis II	3	1.0	2.0	Eugene Baker
1494	56	Classical Mechanics	3	1.0	3.0	Douglas Nelson
1495	20	Modern Cosmology	3	3.0	2.0	Matthew Jackson
1496	33	Calculus for Science and Engineering II	4	3.0	5.0	Jacob Young
1497	9	Fundamentals of Analysis I	3	4.0	5.0	John Smith
1498	83	Calculus for Science and Engineering III	3	1.0	2.0	Billy Turner
1499	62	General Physics II – Electricity and Magnetism	4	5.0	5.0	Carl Walker
1500	70	Laser Physics	3	4.0	3.0	Gerald Scott
1501	29	Calculus for Science and Engineering II	4	3.0	5.0	Ronald Robinson
1502	10	Introduction to Complex Analysis	3	4.0	5.0	Patricia Brown
1503	10	Classical Mechanics	3	1.0	2.0	Patricia Brown
1504	1	Fundamentals of Analysis II	3	1.0	3.0	Jennifer Jones
1505	62	Introduction to Quantum Mechanics I	3	5.0	5.0	Carl Walker
1506	95	Thermodynamics and Statistical Mechanics	3	4.0	4.0	Larry Perez
1507	77	Introduction to Complex Analysis	3	4.0	5.0	Benjamin Campbell
1508	71	General Physics I – Mechanics	4	4.0	5.0	Keith Green
1509	48	Introduction to Quantum Mechanics II	3	5.0	5.0	Patrick Carter
1510	29	Introduction to Quantum Mechanics I	3	5.0	5.0	Ronald Robinson
1511	6	Calculus for Science and Engineering II	4	3.0	4.0	Amanda Anderson
1512	80	Thermodynamics and Statistical Mechanics	3	4.0	3.0	Adam Carter
1513	58	Elementary Differential Equations	3	2.0	4.0	Nathan Wilson
1514	60	Fundamentals of Analysis I	3	4.0	5.0	Walter Clark
1515	31	Fundamentals of Analysis I	3	4.0	5.0	Jeffrey Perez
1516	96	General Physics II – Electricity and Magnetism	4	5.0	5.0	Carl Hall
1517	54	Introduction to Complex Analysis	3	4.0	5.0	Aaron White
1518	58	General Physics I – Mechanics	4	4.0	5.0	Nathan Wilson
1519	96	Fundamentals of Analysis I	3	4.0	5.0	Carl Hall
1520	15	Linear Algebra	3	2.0	2.0	Richard Martinez
1521	48	General Physics II – Electricity and Magnetism	4	5.0	5.0	Patrick Carter
1522	73	Introduction to Abstract Algebra	3	5.0	5.0	Willie Adams
1523	10	Fundamentals of Analysis I	3	4.0	5.0	Patricia Brown
1524	2	Calculus for Science and Engineering I	4	5.0	4.0	Christopher Baker
1525	81	Calculus for Science and Engineering III	3	1.0	2.0	Harry Phillips
1526	96	General Physics I – Mechanics	4	4.0	5.0	Carl Hall
1527	31	Introduction to Quantum Mechanics I	3	5.0	5.0	Jeffrey Perez
1528	89	Calculus for Science and Engineering I	4	5.0	4.0	Eugene Baker
1529	56	Introduction to Quantum Mechanics I	3	5.0	5.0	Douglas Nelson
1530	13	Introduction to Quantum Mechanics II	3	5.0	3.0	William Miller
1531	37	Calculus for Science and Engineering III	3	1.0	2.0	Stephen King
1532	42	Introduction to Modern Physics	3	1.0	2.0	Brandon Nelson
1533	28	General Physics I – Mechanics	4	4.0	5.0	Edward Lewis
1534	2	General Physics I – Mechanics	4	4.0	4.0	Christopher Baker
1535	20	Fundamentals of Analysis II	3	1.0	1.0	Matthew Jackson
1536	7	General Physics I – Mechanics	4	4.0	5.0	Timothy Carter
1537	68	Laser Physics	3	4.0	5.0	Jack Wright
1538	98	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Eugene Allen
1539	61	Introduction to Nuclear and Particle Physics	3	5.0	5.0	Kyle Robinson
1540	38	Introduction to Solid State Physics	3	1.0	2.0	Jonathan Scott
1541	32	Calculus for Science and Engineering I	4	5.0	5.0	Ryan Hall
1542	98	Elementary Differential Equations	3	2.0	4.0	Eugene Allen
1543	4	Linear Algebra	3	2.0	2.0	Jeffrey Thomas
1544	97	Introduction to Complex Analysis	3	4.0	5.0	Howard Young
1545	75	Introduction to Abstract Algebra	3	5.0	3.0	Nicholas Hill
1546	30	Elementary Differential Equations	3	2.0	3.0	Jason Walker
1547	7	Elementary Differential Equations	3	2.0	3.0	Timothy Carter
1548	19	Modern Cosmology	3	3.0	2.0	Daniel Martin
1549	41	Linear Algebra	3	2.0	2.0	Scott Adams
1550	88	Calculus for Science and Engineering III	3	1.0	3.0	Randy Nelson
1551	43	General Physics I – Mechanics	4	4.0	4.0	Benjamin Hill
1552	72	Linear Algebra	3	2.0	4.0	Samuel Baker
1553	32	Introduction to Quantum Mechanics I	3	5.0	5.0	Ryan Hall
1554	26	Introduction to Abstract Algebra	3	5.0	5.0	Brian Harris
1555	33	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Jacob Young
1556	16	Introduction to Quantum Mechanics I	3	5.0	5.0	Joseph Taylor
1557	10	Introduction to Nuclear and Particle Physics	3	5.0	5.0	Patricia Brown
1558	35	Introduction to Modern Physics	3	1.0	3.0	Nicholas Sanchez
1559	30	Introduction to Abstract Algebra	3	5.0	4.0	Jason Walker
1560	72	Introduction to Quantum Mechanics II	3	5.0	5.0	Samuel Baker
1561	37	Calculus for Science and Engineering II	4	3.0	3.0	Stephen King
1562	68	Calculus for Science and Engineering I	4	5.0	5.0	Jack Wright
1563	45	Introduction to Nuclear and Particle Physics	3	5.0	3.0	Gregory Campbell
1564	93	Calculus for Science and Engineering III	3	1.0	3.0	Phillip Robinson
1565	64	Linear Algebra	3	2.0	3.0	Ryan Hall
1566	65	Introduction to Nuclear and Particle Physics	3	5.0	4.0	Roger Young
1567	69	General Physics I – Mechanics	4	4.0	5.0	Harold King
1568	12	Fundamentals of Analysis II	3	1.0	1.0	Michael Davis
1569	39	Introduction to Complex Analysis	3	4.0	5.0	Larry Green
1570	16	Introduction to Abstract Algebra	3	5.0	5.0	Joseph Taylor
1571	18	Linear Algebra	3	2.0	4.0	Charles Moore
1572	48	Fundamentals of Analysis II	3	1.0	3.0	Patrick Carter
1573	17	Classical Mechanics	3	1.0	3.0	Thomas Hernandez
1574	23	Calculus for Science and Engineering I	4	5.0	5.0	Steven Lopez
1575	80	Linear Algebra	3	2.0	2.0	Adam Carter
1576	89	Calculus for Science and Engineering III	3	1.0	2.0	Eugene Baker
1577	19	Linear Algebra	3	2.0	2.0	Daniel Martin
1578	86	Calculus for Science and Engineering II	4	3.0	3.0	Jeremy White
1579	54	Calculus for Science and Engineering II	4	3.0	4.0	Aaron White
1580	23	Fundamentals of Analysis I	3	4.0	5.0	Steven Lopez
1581	67	Fundamentals of Analysis I	3	4.0	4.0	Juan Sanchez
1582	88	Elementary Differential Equations	3	2.0	4.0	Randy Nelson
1583	33	Introduction to Quantum Mechanics II	3	5.0	5.0	Jacob Young
1584	95	Fundamentals of Analysis II	3	1.0	2.0	Larry Perez
1585	14	General Physics II – Electricity and Magnetism	4	5.0	5.0	David Wilson
1586	43	Calculus for Science and Engineering II	4	3.0	3.0	Benjamin Hill
1587	2	Calculus for Science and Engineering III	3	1.0	2.0	Christopher Baker
